id,name,gender,birth,nationality
1678,"Munch, Edvard",Male,1863,Norway
1679,"Mundy, Henry",Male,1919,United Kingdom
4231,"Muniz, Vik",Male,1961, Brasil
393,"Munn, Paul Sandby",Male,1773,United Kingdom
1680,"Munnings, Sir Alfred",Male,1878,
2336,"Muñoz, Juan",Male,1953,Spain
9099,"Muñoz, Óscar",Male,1951, Colombia
9852,"Muntadas, Antoni",Male,1942,Spain
1681,"Murphy, John",Male,1945,United Kingdom
2344,"Murphy, Myles",Male,1927,United Kingdom
1682,"Murray, Charles",Male,1894,United Kingdom
394,"Murray, Charles Fairfax",Male,1849,
1683,"Murray, Elizabeth",Female,1940,United States
395,"Murray, Sir David",Male,1849,United Kingdom
1684,"Murtic, Edo",Male,1921,Croatia
6241,"Musgrave, David",Male,1973,United Kingdom
2574,"Musgrave, George",Male,1872,
1685,"Music, Zoran",Male,1909,Italy
7677,"Mutu, Wangechi",Female,1972, Kenya
1686,"Myers, Bernard",Male,1925,
7634,"Myles, Scott",Male,1975,United Kingdom
396,"Mytens, Daniel, the Elder",Male,1590, Nederland
1687,"Naghi Bey, Mohammed",Male,1888,Egypt
8789,"Narkevicius, Deimantas",Male,1964,Lativa
1688,"Nash, David",Male,1945,United Kingdom
2443,"Nash, Frederick",Male,1782,United Kingdom
1689,"Nash, John",Male,1893,United Kingdom
1690,"Nash, Paul",Male,1889,United Kingdom
7347,"Nashashibi, Rosalind",Female,1973,United Kingdom
397,"Nasmyth, Patrick",Male,1787,United Kingdom
2444,"Nattes, John Claude",Male,1765,
1691,"Nauman, Bruce",Male,1941,United States
11411,"Nay, Ernst",Male,1902,Germany
2616,"Naylor, Martin",Male,1944,United Kingdom
1692,"Neagu, Paul",Male,1938,Romania
2519,"Neale, John Preston",Male,1780,
398,"Nebot, Balthazar",Male,1730,
1693,"Nechamkin, Sarah",Female,1917,Russia
3047,"Neel, Alice",Female,1900,United States
1694,"Neiland, Brendan",Male,1941,United Kingdom
2197,"Nellens, Roger",Male,1937,Belgium
4020,"Nelson, Mike",Male,1967,United Kingdom
1695,"Nemon, Oscar",Male,1906,
5459,"Neshat, Shirin",Female,1957, Îran
2791,"Neto, Ernesto",Male,1964, Brasil
10170,"Neuenschwander, Rivane",Female,1967, Brasil
1696,"Nevelson, Louise",Female,1899,Ukraine
1697,"Nevinson, Christopher Richard Wynne",Male,1889,United Kingdom
2650,"Newcomb, Mary",Female,1922,United Kingdom
1698,"Newman, Avis",Male,1946,United Kingdom
1699,"Newman, Barnett",Male,1905,United States
6294,"Newman, Hayley",Female,1969,United Kingdom
6664,"Newman, John",Male,,United States
1700,"Newton, Algernon",Male,1880,United Kingdom
2572,"Newton, Ann Mary",Female,1832,Italy
399,"Newton, Gilbert Stuart",Male,1794, Canada
2625,"Newton, Sir William",Male,1785,
1701,"Nicholls, Bertram",Male,1883,United Kingdom
1702,"Nicholson, Ben, OM",Male,1894,United Kingdom
2251,"Nicholson, E.Q.",Female,1908,
2520,"Nicholson, Francis",Male,1753,United Kingdom
17882,"Nicholson, Isaac",Male,1789, Canada
1805,"Nicholson, Mabel",Female,1871,
1703,"Nicholson, Sir William",Male,1872,United Kingdom
2521,"Nicholson, Thomas Henry",Male,,
1704,"Nicholson, Winifred",Female,1893,United Kingdom
400,"Nicol, Erskine",Male,1825,United Kingdom
3101,"Nicolson, Seamus",Male,1971,
1705,"Nimptsch, Uli",Male,1897,Germany
401,"Nisbet, Robert Buchan",Male,1857,United Kingdom
1706,"Nitsch, Hermann",Male,1938,Austria
7629,"Nitsche, Frank",Male,1964,Germany
2767,"Noble, Paul",Male,1963,United Kingdom
402,"Noble, Robert",Male,1857,United Kingdom
1707,"Noguchi, Isamu",Male,1904,United States
5755,"Nogueira, Lucia",Female,1950, Brasil
1708,"Nolan, Sir Sidney",Male,1917, Australia
1709,"Noland, Kenneth",Male,1924,United States
1710,"Nolde, Emil",Male,1867,Germany
403,"North, John William",Male,1841,
404,"Northcote, James",Male,1746,United Kingdom
1711,"Oakley, Alfred J.",Male,1878,United Kingdom
2698,"O'Casey, Breon",Male,1928,United Kingdom
2189,"O'Connor, Andrew",Male,1874,United States
2556,"O'Connor, James Arthur",Male,1792,Ireland
2190,"O'Connor, John",Male,1913,United Kingdom
2191,"O'Conor, Roderic",Male,1860,Ireland
6667,"O'Donnell, Hugh",Male,1950,United Kingdom
8244,"Oehlen, Albert",Male,1954,Germany
1712,"Oelman, Michael",Male,1941,
2543,"Ofili, Chris",Male,1968,United Kingdom
10282,"Ohanian, Melik",,1969,
2718,"O'Hara, Frank",Male,1925,United States
7730,"Oiticica, Hélio",Male,1937, Brasil
16018,"Ojeikere, J.D. Okhai",Male,1930,Nigeria
11462,"Okon, Yoshua",Male,1970, México
1713,"Oldenburg, Claes",Male,1929,Sweeden
7640,"Olesen, Henrik",Male,1967, Danmark
2198,"Olitski, Jules",Male,1922, Belarus
2410,"Oliveira, Nathan",Male,1928,United States
2445,"Oliver, Isaac",Male,1560,France
1714,"Oliver, Madge",Female,1874,
2446,"Oliver, William",Male,1804,
1715,"Olivier, Herbert A.",Male,1861,United Kingdom
9842,"Olley, Jonathan",Male,1967,United Kingdom
1716,"Olson, Eric",Male,1909,Sweeden
1717,"Olsson, Julius",Male,1864,United Kingdom
7622,"Ondák, Roman",Male,1966, Slovenská Republika
405,"O'Neill, George Bernard",Male,1828,Ireland
1718,"Onley, Toni",Male,1928,United Kingdom
1719,"Ono, Yoko",Female,1933,Japan
1720,"Onslow-Ford, Gordon",Male,1912,United Kingdom
6159,"Onwin, Glen",Male,1947,United Kingdom
2785,"Ophir, Gilad",Male,1957,
4641,"Opie, Catherine",Female,1961,United States
406,"Opie, John",Male,1761,United Kingdom
1721,"Opie, Julian",Male,1958,United Kingdom
1722,"Oppenheim, Dennis",Male,1938,United States
2632,"Oppenheimer, J.",Male,1902,
1723,"Opsomer, Isidore",Male,1878,Belgium
2522,"Oram, W.",Male,1745,
407,"Orchardson, Sir William Quiller",Male,1832,United Kingdom
1724,"Organ, Bryan",Male,1935,United Kingdom
2685,"Orozco, Gabriel",Male,1962, México
1725,"Orpen, Sir William",Male,1878,Ireland
1726,"Orr, Chris",Male,1943,United Kingdom
17008,"Orrock, James",,1829,
8133,"Ortega, Damián",Male,1967, México
2380,"Ortman, George",Male,1926,United States
11956,"Osbaldeston, David",Male,1968,United Kingdom
12441,"Osborn, Emily",Female,1828,United Kingdom
1727,"Osborn, William Evelyn",Male,1868,
408,"Osborne, Walter Frederick",Male,1859,Ireland
1728,"Ospovat, Henry",Male,1877,Russia
10612,"Otero, Alejandro",Male,1921, Venezuela
1729,"Otreba, Ryszard",Male,1932,Poland
16031,"Otsuji, Kiyoji",Male,1923,Japan
2447,"Ottley, William Young",Male,1771,
409,"Ouless, Walter William",Male,1848,
2205,"Oulton, Thérèse",Female,1953,United Kingdom
2366,"Oursler, Tony",Male,1957,United States
1730,"Ovenden, Graham",Male,1943,United Kingdom
5847,"Owen, Peter",Male,,
410,"Owen, Rev. Edward Pryce",Male,1788,
2585,"Owen, Samuel",Male,1768,
1731,"Ozenfant, Amédée",Male,1886,France
1732,"Paalen, Wolfgang",Male,1905,Austria
2389,"Pacheco, Ana Maria",Female,1943, Brasil
1733,"Packham, Alex",Male,1914,
14993,"Paiva, Pedro",Male,1977,Portugal
13759,"Pak, Sheung Chuen",Male,1977,China
1734,"Paladino, Mimmo",Male,1948,Italy
2317,"Palermo, Blinky",Male,1943,Germany
1735,"Palmer, Garrick",Male,1933,United Kingdom
1736,"Palmer, Roger",Male,1946,United Kingdom
411,"Palmer, Samuel",Male,1805,United Kingdom
18372,"Pankhurst, Sylvia",,1882,
12007,"Panting, John",Male,1940, New Zealand
1737,"Paolini, Giulio",Male,1940,Italy
1738,"Paolozzi, Sir Eduardo",Male,1924,United Kingdom
14433,"Pape, Lygia",Female,1927, Brasil
7077,"Pardo, Jorge",Male,1963, Cuba
5225,"Parent, Mimi",Female,1924, Canada
1739,"Park, Alistair",Male,1930,
1740,"Park, John A.",Male,1880,United Kingdom
2358,"Parker, Cornelia",Female,1956,United Kingdom
1741,"Parker, Harold",Male,1873,United Kingdom
1742,"Parker, Ray",Male,1922,United States
2199,"Parkinson, Valerie",Female,,
2750,"Parr, Martin",Male,1952,United Kingdom
9107,"Parreno, Philippe",Male,1964, Al-Jaza'ir
2448,"Parrott, William",Male,1813,United Kingdom
412,"Pars, William",Male,1742,United Kingdom
413,"Parsons, Alfred",Male,1847,United Kingdom
414,"Parton, Ernest",Male,1845,
1743,"Partridge, David",Male,1919,United States
11244,"Partum, Ewa",Female,1945,Poland
9591,"Pascali, Pino",Male,1935,Italy
1744,"Pasmore, Victor",Male,1908,United Kingdom
1745,"Pasmore, Wendy",Female,1915,Ireland
1746,"Pasternak, Leonid",Male,1862,Ukraine
1747,"Patrick, J. McIntosh",Male,1907,United Kingdom
2652,"Patterson, Richard",Male,1963,United Kingdom
2397,"Patterson, Simon",Male,1967,United Kingdom
18267,"Paul, Pallavi",,1986,
5493,"Payne and Relph, Oliver and Nick",Male,1977,
7120,"Payne, Oliver",Male,1977,United Kingdom
2225,"Payne, William",Male,1776,United Kingdom
1748,"Peacock, Ralph",Male,1868,United Kingdom
415,"Peake, Robert",Male,1551,
2321,"Pearce, Bryan",Male,1929,United Kingdom
1749,"Pearlstein, Philip",Male,1924,United States
2200,"Pears, Charles",Male,1873,United Kingdom
1750,"Pearsh, Kevin",Male,1951, Australia
11736,"Peçanha, Osmar",,1926,
14145,"Peeters, Henk",Male,1925, Nederland
1751,"Pegram, Henry Alfred",Male,1862,United Kingdom
1752,"Penagos, Rafael",Male,1941, D.C.
1753,"Penck, A.R.",Male,1939,Germany
416,"Penley, Aaron Edwin",Male,1807,
5715,"Penn, Irving",Male,1917,United States
417,"Penny, Edward",Male,1714,United Kingdom
1754,"Penone, Giuseppe",Male,1947,Italy
1755,"Penrose, Sir Roland",Male,1900,United Kingdom
1756,"Peploe, Samuel John",Male,1871,United Kingdom
418,"Peppercorn, Arthur Douglas",Male,1847,United Kingdom
2523,"Percy, Lady Susan Elizabeth",Female,1782,
2383,"Percy, Sidney Richard",Male,1821,
1757,"Perera, Ed",Male,1936, Sri Lanka
2211,"Peri, Peter",Male,1899, Magyarország
10544,"Peri, Peter",Male,1971,United Kingdom
12119,"Periton, Simon",Male,1964,United Kingdom
10207,"Perjovschi, Dan",Male,1961,Romania
1758,"Perlin, Bernard",Male,1918,United States
1759,"Permeke, Constant",Male,1886,Belgium
9560,"Pernice, Manfred",Male,1963,Germany
16443,"Perriand, Charlotte",Female,1903,France
4657,"Perry, Grayson",Male,1960,United Kingdom
1760,"Perryman, Margot",Female,1938,United Kingdom
419,"Peters, Rev. Matthew William",Male,1742,United Kingdom
420,"Pether, Henry",Male,1828,
14320,"Petlin, Irving",Male,1934,United States
2754,"Pettibon, Raymond",Male,1957,United States
421,"Pettie, John",Male,1839,United Kingdom
1761,"Pevsner, Antoine",Male,1884,Russia
11963,"Phaophanit, Vong",Male,1961, Lao
5251,"Philipsz, Susan",Female,1965,United Kingdom
422,"Phillip, John",Male,1817,United Kingdom
1763,"Phillips, Esq Peter",Male,1939,United Kingdom
1764,"Phillips, Esq Tom",Male,1937,United Kingdom
1762,"Phillips, Maurice",Male,1948,
2301,"Phillips, Patrick",Male,1907,
10772,"Phillips, Richard",Male,1962,United States
423,"Phillips, Thomas",Male,1770,United Kingdom
1765,"Philpot, Glyn Warren",Male,1884,United Kingdom
1766,"Picabia, Francis",Male,1879,France
1767,"Picasso, Pablo",Male,1881,Spain
1769,"Piché, Roland",Male,1938,United Kingdom
1768,"Pichet, Roland",Male,1936, Canada
5673,"Pichugin, Sergei Ivanovich",,1881,
1770,"Pickard, Louise",Female,1865,United Kingdom
424,"Pickersgill, Frederick Richard",Male,1820,United Kingdom
2582,"Pickersgill, Henry Hall",Male,1812,United Kingdom
425,"Pickersgill, Henry William",Male,1782,United Kingdom
1771,"Pignon, Edouard",Male,1905,France
11779,"Pillsbury, Matthew",Male,1973,France
2313,"Pine, Robert Edge",Male,1730,United Kingdom
1772,"Pinkney, Richard",Male,1938,
426,"Pinwell, George John",Male,1842,United Kingdom
1773,"Piper, Edward",Male,1938,
1774,"Piper, John",Male,1903,United Kingdom
4955,"Piper, Keith",Male,1960, Malta
2408,"Pippin, Steven",Male,1960,United Kingdom
2254,"Pirandello, Fausto",Male,1899,Italy
11741,"Pires, Paulo",,1928,
1775,"Pirie, Sir George",Male,1863,United Kingdom
1776,"Pissarro, Camille",Male,1830,France
11753,"Pissarro, Esther",Female,1870,
1777,"Pissarro, Lucien",Male,1863,France
8669,"Pistoletto, Michelangelo",Male,1933,Italy
1778,"Pitchforth, Roland Vivian",Male,1895,United Kingdom
12678,"Piza, Arthur Luiz",Male,1928, Brasil
2449,"Place, Francis",Male,1647,United Kingdom
9377,"Plackman, Carl",Male,1943,United Kingdom
1779,"Platt, John",Male,1886,United Kingdom
12600,"Plender, Olivia",,1977,
8802,"Pleydell-Bouverie, Katherine",Female,1895,
1780,"Plowman, Chris",Male,1952,United Kingdom
1781,"Plumb, John",Male,1927,United Kingdom
2450,"Pocock, Isaac",Male,1782,United Kingdom
427,"Pocock, Nicholas",Male,1741,United Kingdom
1783,"Poirier, Anne and Patrick",,1942,
1784,"Poliakoff, Serge",Male,1900,Russia
2213,"Polke, Sigmar",Male,1941,Germany
428,"Pollard, James",Male,1792,United Kingdom
10693,"Pollard, Jane",Female,1972,United Kingdom
2564,"Pollard, Robert",Male,1755,United Kingdom
1785,"Pollock, Jackson",Male,1912,United States
429,"Pomeroy, Frederick William",Male,1856,United Kingdom
2768,"Pommerer, Peter",Male,1968,Germany
1786,"Pomodoro, Gio",Male,1930,Italy
1787,"Poole, Henry",Male,1873,United Kingdom
430,"Poole, Paul Falconer",Male,1807,United Kingdom
1788,"Poons, Larry",Male,1937,Japan
1789,"Pope, Nicholas",Male,1949, Australia
16646,"P-Orridge, Genesis",Male,1950,United Kingdom
1791,"Porter, Frederick J.",Male,1883,
10236,"Porter, Liliana",Female,1941, Argentina
2524,"Porter, Sir Robert Ker",Male,1777,United Kingdom
1792,"Porter, Stephen",Male,1941,
1793,"Portway, Douglas",Male,1922, South Africa
11040,"Posenenske, Charlotte",Female,1930,
6668,"Posey, Sam",Male,,
9662,"Post, Liza May",Female,1965, Nederland
2635,"Potre, le",Male,,
431,"Potter, Frank Huddlestone",Male,1845,United Kingdom
1794,"Potter, Helen Beatrix",Female,1866,United Kingdom
1795,"Potter, Mary",Female,1900,United Kingdom
1796,"Potworowski, Peter",Male,1898,Poland
2525,"Powell, Joseph",Male,1780,
432,"Poynter, Ambrose",Male,1796,United Kingdom
433,"Poynter, Sir Edward",Male,1836,France
2786,"Prendergast, Kathy",Female,1958,Ireland
1797,"Prendergast, Peter",Male,1946,United Kingdom
3070,"Price, Ken",Male,1935,United States
1798,"Priest, Margaret",Female,1944,United Kingdom
5215,"Prince, Richard",Male,1949, Panamá
1799,"Pringle, John Quinton",Male,1864,United Kingdom
434,"Prinsep, Valentine Cameron",Male,1838,India
1800,"Procktor, Patrick",Male,1936,Ireland
1801,"Procter, Dod",Female,1892,United Kingdom
1802,"Procter, Ernest",Male,1886,United Kingdom
1803,"Prout, Margaret Fisher",Female,1875,United Kingdom
435,"Prout, Samuel",Male,1783,United Kingdom
1804,"Pryde, James",Male,1866,United Kingdom
1806,"Pryse, Gerald",Male,1880,
1807,"Przybylski, Janusz",Male,1937,Poland
8470,"Puett, J. Morgan",Female,1957,United States
1808,"Pulham, Peter Rose",Male,1910,United Kingdom
11777,"Pumhösl, Florian",Male,1971,Austria
1809,"Puni, Iwan",Male,1892,Russia
2769,"Pyman, James",Male,1962,United Kingdom
436,"Pyne, James Baker",Male,1800,United Kingdom
2451,"Pyne, William Henry",Male,1769,United Kingdom
3042,"Quadri, Saleem Arif",Male,1949,India
1810,"Quaytman, Harvey",Male,1937,United States
15967,"Quaytman, R. H.",,1961,United States
8056,"Quinn, Ged",Male,1963,United Kingdom
2600,"Quinn, Marc",Male,1964,United Kingdom
7719,"Raad, Walid",Male,1967,Lebanon
1811,"Rackham, Arthur",Male,1867,United Kingdom
2287,"Rae, Fiona",Female,1963,China
437,"Raeburn, Sir Henry",Male,1756,United Kingdom
2693,"Raedecker, Michael",Male,1963, Nederland
1812,"Raetz, Markus",Male,1941,Switzerland
1813,"Rainer, Arnulf",Male,1929,Austria
2526,"Ralph, Benjamin",Male,1763,
2527,"Ralston, John",Male,1789,
438,"Ramsay, Allan",Male,1713,United Kingdom
2326,"Randall-Page, Peter",Male,1954,United Kingdom
13424,"Rashed, Hani",Male,1975,Egypt
1814,"Ratcliffe, William",Male,1870,United Kingdom
1815,"Rauschenberg, Robert",Male,1925,United States
439,"Raven, John Samuel",Male,1829,United Kingdom
16385,"Raven, Lucy",Female,1977,
1816,"Raven-Hill, Leonard",Male,1867,United Kingdom
1817,"Ravilious, Eric",Male,1903,United Kingdom
2615,"Rawsthorne, Isabel",Female,1912,
2751,"Ray, Charles",Male,1953,United States
4749,"Rayson, David",Male,1966,United Kingdom
1818,"Raysse, Martial",Male,1936,France
440,"Read, David Charles",Male,1790,United Kingdom
2528,"Rebecca, Biagio",Male,1735,
1819,"Rebeyrolle, Paul",Male,1926,France
13672,"Rechmaoui, Marwan",Male,1964, Al-Lubnan
1820,"Reder, Bernard",Male,1897,
441,"Redgrave, Richard",Male,1804,United Kingdom
2348,"Redo, Achill",Male,1930,United Kingdom
2243,"Redon, Odilon",Male,1840,France
1821,"Redpath, Anne",Female,1895,United Kingdom
2783,"Reeb, David",Male,1952,Israel
18896,"Reeve, Hester",,1965,
1822,"Reeve, Russell",Male,1895,United Kingdom
1823,"Rego, Paula",Female,1935,Portugal
14791,"Reid, Clunie",Female,1971,United Kingdom
12111,"Reid, Jamie",Male,1947,United Kingdom
442,"Reid, John Robertson",Male,1851,United Kingdom
1824,"Reid, Sir Norman",Male,1915,United Kingdom
10123,"Reigl, Judit",Female,1923, Magyarország
2604,"Reinagle, Philip",Male,1749,
443,"Reinagle, Ramsay Richard",Male,1775,
1825,"Reinganum, Victor",Male,1907,United Kingdom
1826,"Reinhardt, Ad",Male,1913,United States
7121,"Relph, Nick",Male,1979,United Kingdom
2709,"Renger-Patzsch, Albert",Male,1897,Germany
1827,"Rennell, Lady Mary",Female,1901,
8376,"Rennó, Rosângela",Female,1962, Brasil
1828,"Renoir, Auguste",Male,1841,France
1829,"Repin, Ilya",Male,1844,Ukraine
11979,"Restiffe, Mauro",Male,1970, Brasil
1830,"Reuter, Ingmar",,,
1831,"Reuterswärd, Carl Frederik",Male,1934,Sweeden
1832,"Reynolds, Alan",Male,1926,United Kingdom
2529,"Reynolds, Samuel William, Junior",Male,1794,
444,"Reynolds, Sir Joshua",Male,1723,United Kingdom
1833,"Reynolds-Stephens, Sir William",Male,1862,United States
2394,"Reysschoot, Peter John van",Male,1702,Belgium
1834,"Rhoades, Geoffrey",Male,1898,United Kingdom
7682,"Rhoades, Jason",Male,1965,United States
2699,"Rhodes, Carol",Female,1959,United Kingdom
16111,"Rhodes, Lis",Female,1942,United Kingdom
6175,"Rice, Brian",Male,1936,United Kingdom
445,"Rich, Alfred William",Male,1856,United Kingdom
1835,"Richards, Albert",Male,1919,United Kingdom
1836,"Richards, Ceri",Male,1903,United Kingdom
1837,"Richards, Frances",Female,1903,United Kingdom
446,"Richards, John Inigo",Male,1731,United Kingdom
2584,"Richardson, Jonathan",Male,1667,United Kingdom
2452,"Richardson, Thomas Miles, Junior",Male,1813,United Kingdom
1838,"Richardson-Jones, Keith",Male,1925,United Kingdom
1839,"Richier, Germaine",Female,1902,France
447,"Richmond, George",Male,1809,United Kingdom
1840,"Richmond, Oliffe",Male,1919, Australia
448,"Richmond, Sir William Blake",Male,1842,United Kingdom
1841,"Richter, Gerhard",Male,1932,Germany
1842,"Richter, Vjenceslav",Male,1917,Croatia
1843,"Ricketts, Charles",Male,1866,Switzerland
1844,"Rickey, George",Male,1907,United States
11957,"Riddy, John",Male,1959,United Kingdom
12898,"Rideal, Liz",Female,1954,United Kingdom
449,"Ridley, Matthew White",Male,1837,United Kingdom
2664,"Rielly, James",Male,1956,United Kingdom
2555,"Rigby, Elizabeth",Female,1809,United Kingdom
1845,"Riley, Bridget",Female,1931,United Kingdom
450,"Riley, John",Male,1646,United Kingdom
1846,"Rinke, Klaus",Male,1939,Germany
1847,"Riopelle, Jean-Paul",Male,1923, Canada
1848,"Ripley, Edward",Male,1929,
451,"Rippingille, Edward Villiers",Male,1798,United Kingdom
5465,"Rist, Pipilotti",Female,1962,Switzerland
1849,"Rivera, Diego",Male,1886, México
13335,"Rivera, Emilio",,,
1851,"Rivera, Manuel",Male,1927,Spain
1852,"Rivers, Larry",Male,1923,United States
452,"Rivers, Leopold",Male,1850,United Kingdom
453,"Riviere, Briton",Male,1840,United Kingdom
1853,"Robb, Brian",Male,1913,United Kingdom
454,"Roberts, David",Male,1796,United Kingdom
1854,"Roberts, Donald",Male,1923,United States
2755,"Roberts, Julie",Female,1963,United Kingdom
1855,"Roberts, William",Male,1895,United Kingdom
1856,"Roberts-Jones, Ivor",Male,1916,
14349,"Robilliard, David",Male,1952,United Kingdom
1857,"Robinson, Frederick Cayley",Male,1862,United Kingdom
455,"Robinson, Sir John Charles",Male,1824,United Kingdom
1858,"Roboz, Zsuzsi",Female,1939,Hungary
456,"Robson, George Fennel",Male,1788,United Kingdom
858,"Rocamora, Jaume",Male,1946,Spain
1860,"Rodin, Auguste",Male,1840,France
3076,"Rodney, Donald",Male,1961,United Kingdom
1861,"Rogers, Claude",Male,1907,United Kingdom
10609,"Roh, Franz",Male,1890,Germany
2778,"Rollins, Tim",Male,1955,United States
1862,"Rombaux, Egide",Male,1865,Belgium
1863,"Romiti, Sergio",Male,1928,Italy
457,"Romney, George",Male,1734,United Kingdom
458,"Rooke, Thomas Matthews",Male,1842,United Kingdom
459,"Rooker, Michael Angelo",Male,1746,United Kingdom
460,"Roper, Richard",Male,1730,
1864,"Roschlau, Michael",Male,1942,Germany
1865,"Rosenberg, Isaac",Male,1890,United Kingdom
1866,"Rosenquist, James",Male,1933,United States
1867,"Rosoman, Leonard",Male,1913,United Kingdom
6237,"Rossell, Daniela",Female,1973, México
461,"Rossetti, Dante Gabriel",Male,1828,United Kingdom
1868,"Rosso, Medardo",Male,1858,Italy
1869,"Roszak, Theodore",Male,1907,Poland
11023,"Rotella, Mimmo",Male,1918,Italy
1870,"Roth, Dieter",Male,1930,Germany
1871,"Roth, Frank",Male,1936,United States
3084,"Rothenberg, Jerome",Male,1931,United States
1872,"Rothenberg, Susan",Female,1945,United States
1873,"Rothenstein, Michael",Male,1908,United Kingdom
1874,"Rothenstein, Sir William",Male,1872,United Kingdom
1875,"Rothko, Mark",Male,1903,Lativa
4734,"Rothschild, Eva",Female,1971,Ireland
6432,"Rothschild, Judith",Female,1921,United States
1876,"Rouault, Georges",Male,1871,France
1877,"Rousseau, Henri",Male,1844,France
462,"Roussel, Théodore",Male,1847,France
10196,"Rowe, Cliff",Male,1904,United Kingdom
1878,"Rowell, Kenneth",Male,1922, Australia
463,"Rowlandson, Thomas",Male,1756,United Kingdom
1879,"Rowntree, Kenneth",Male,1915,United Kingdom
1880,"Roy, Pierre",Male,1880,France
2201,"Rozen, Felix",Male,1938,Russia
2654,"Rubens, Peter Paul",Male,1577,Germany
14439,"Ruby, Sterling",Male,1972,Germany
2258,"Rückriem, Ulrich",Male,1938,Germany
11907,"Rudesch Harley, Ross",Male,1955,
2602,"Ruff, Thomas",Male,1958,Germany
1881,"Rugg, Matt",Male,1935,United Kingdom
2244,"Rumney, Ralph",Male,1934,United Kingdom
464,"Runciman, Alexander",Male,1736,United Kingdom
8665,"Ruppersberg, Allen",Male,1944,United States
1882,"Ruscha, Edward",Male,1937,United States
1883,"Rushbury, Sir Henry",Male,1889,United Kingdom
465,"Ruskin, John",Male,1819,United Kingdom
466,"Russell, John",Male,1744,United Kingdom
1884,"Russell, Sir Walter",Male,1867,United Kingdom
7965,Russian School,,,
1885,"Rutherston, Albert",Male,1881,United Kingdom
467,"Rutland, Violet, Duchess of",Female,1856,United Kingdom
13509,"Ruwedel, Mark",Male,1954,United States
1886,"Ryan, Adrian",Male,1920,United Kingdom
2293,"Ryan, Veronica",Female,1956,United Kingdom
1887,"Ryland, Adolfine",Female,1903,United Kingdom
468,"Ryley, Charles Reuben",Male,1752,United Kingdom
1888,"Ryman, Robert",Male,1930,United States
469,"Sadler, Walter Dendy",Male,1854,United Kingdom
2770,"Sadotti, Giorgio",Male,1955,
1889,"Said, Anne",Female,1914,United Kingdom
2453,"Sailmaker, Isaac",Male,1633,
1890,"Saint Phalle, Niki de",Female,1930,France
1891,"Saint-Gaudens, Augustus",Male,1848,Ireland
6602,"Sala, Anri",Male,1974,Albania
2454,"Sala, George Augustus Henry",Male,1828,United Kingdom
2695,"Salcedo, Doris",Female,1958, Colombia
12051,"Salgado, Sebastião",Male,1944, Brasil
1892,"Salle, David",Male,1952,United States
11459,"Salmeron, Ernesto",Male,1977, Nicaragua
1893,"Salt, John",Male,1937,United Kingdom
2343,"Salter, Rebecca",Female,1955,United Kingdom
11737,"Salvatore, Eduardo",,1914,
2400,"Samaras, Lucas",Male,1936,Greece
471,"Sandby, Paul",Male,1730,United Kingdom
472,"Sandby, Thomas",Male,1721,United Kingdom
5319,"Sander, August",Male,1876,Germany
12947,"Sander, Gunther",,1907,
1894,"Sander, Ludwig",Male,1906,United States
2539,"Sanders, Ann",Female,1778,
1895,"Sandle, Michael",Male,1936,United Kingdom
1896,"Sands, Ethel",Female,1873,United States
1897,"Sandys, Edwina",Female,1938,United Kingdom
473,"Sandys, Frederick",Male,1829,United Kingdom
474,"Sant, James",Male,1820,United Kingdom
1898,"Sargant, Francis W.",Male,1870,United Kingdom
475,"Sargent, John Singer",Male,1856,Italy
14843,"Sarkissian, Hrair",Male,1973, Suriyah
11137,"Sarmento, Julião",Male,1948,Portugal
476,"Sartorius, Francis",Male,1734,United Kingdom
477,"Sartorius, John Nost",Male,1759,United Kingdom
7553,"Sasnal, Wilhelm",Male,1972,Poland
10700,"Saunders, David",Male,1936,United Kingdom
1899,"Saunders, Helen",Female,1885,United Kingdom
1900,"Saura, Antonio",Male,1930,Spain
12580,"Savage, Jon",Male,1953,United Kingdom
11824,"Scanlan, Joe",Male,1961,
1901,"Scarfe, Gerald, CBE",Male,1936,United Kingdom
1902,"Scarfe, Laurence",Male,1914,
2331,"Schad, Christian",Male,1894,Germany
10538,"Scheibitz, Thomas",Male,1968,Germany
9636,"Schendel, Mira",Female,1919,Switzerland
478,"Schetky, John Christian",Male,1778,United States
7734,"Schinwald, Markus",Male,1973,Austria
1903,"Schmidt, Peter",Male,1931,Germany
1904,"Schmidt-Rottluff, Karl",Male,1884,Germany
1905,"Schnabel, Julian",Male,1951,United States
5446,"Schneemann, Carolee",Female,1939,United States
1906,"Schneider, Gerard",Male,1896,
1907,"Schoonhoven, Jan",Male,1914, Nederland
1908,"Schorr, Raoh",Male,1901,
1909,"Schuffenecker, Emile",Male,1851,France
2277,"Schultze, Bernard",Male,1915,Poland
16115,"Schulz-Dornburg, Ursula",Female,1938,Germany
1910,"Schumacher, Emil",Male,1912,Germany
16341,"Schurmann, Herbert",Male,1908,Germany
2374,"Schütte, Thomas",Male,1954,Germany
1911,"Schwabe, Randolph",Male,1885,United Kingdom
4823,"Schwarzkogler, Rudolf",Male,1940,Austria
1912,"Schwitters, Kurt",Male,1887,Germany
1913,"Scott, Campbell",Male,1930,
479,"Scott, David",Male,1806,
2573,"Scott, Frances",Female,1750,
1914,"Scott, Robert",Male,1926,
